1607.0265760806246	1608.4266378359246	power1
1610.3934504631623	1611.8388019662532	power1
1614.2015014889291	1615.3805368941435	power1
1615.518447974726	1616.5987823601877	power2
1617.0343199349263	1618.4886027124717	power1
1618.4933775213797	1619.7462501088796	power2
1620.3779744941362	1621.7632194689363	power1
1620.7236411629528	1622.3575638587147	power2
1623.4197713500844	1624.8100979832843	power1
1623.604398366652	1625.1695040801521	power2
1626.6008871459992	1627.826317086499	power1
1627.9255341722007	1628.9127603092006	power2
1629.5962443552912	1631.0415958583822	power1
1630.086102074975	1631.503733489248	power2
1632.7810039752098	1633.9993959486098	power2
1633.2185367944355	1634.6185985497355	power1
1635.0809633555825	1636.6313408719993	power2
1636.2835534737112	1637.645655855878	power1
1638.0081843851476	1639.2355783730568	power2
1639.5575485629374	1641.0118313404828	power1
1640.2152161137883	1641.6868314424246	power2
1642.5529057722297	1643.731941177444	power1
1642.863654188157	1643.9439885736185	power2
1644.9312944391988	1646.5652171349607	power2
1645.3625043948991	1646.80785589799	power1
1647.7191239911658	1648.946517979075	power2
1648.5668400141421	1649.966901769442	power1
1650.0190833715385	1651.1163398442384	power2
1651.910494573352	1653.1634868069884	power1
1652.319042751911	1653.884148465411	power2
1654.929071605972	1656.3143165807721	power1
1655.3856552590748	1656.3728813960747	power2
1657.6391508135812	1659.189528329998	power2
1657.9012089919363	1659.2915356251362	power1
1660.357284626749	1661.575676600149	power2
1661.6860401943752	1662.9114701348751	power1
1662.4946206165903	1663.912252030863	power2
1664.5420784637004	1665.9963612412457	power1
1665.3986097332224	1666.7082193472224	power2
1667.5606554963206	1668.9227578784873	power1
1667.7682648523944	1669.2398801810307	power2
1670.5793263172943	1671.8067203052035	power2
1670.69533164558	1672.0856582787799	power1
1672.9489814364663	1674.0462379091662	power2
1673.8300077948393	1675.0090432000536	power1
1675.341868468571	1676.9757911643328	power2
1676.709265887492	1678.1546173905829	power1
1678.0367703688057	1679.0239965058056	power2
1679.867161860079	1681.267223615379	power1
1680.0811787069147	1681.470414698748	power2
1682.4508338260866	1683.6692257994866	power2
1683.3036957126005	1684.556687946237	power1
1685.401286768585	1686.8189181828577	power2
1686.0900745119422	1687.4753194867424	power1
1688.9093056214765	1690.4596831378933	power2
1689.0157722512508	1690.4700550287962	power1
1691.929454302774	1693.239063916774	power2
1692.312987163805	1693.538417104305	power1
1694.4385008995444	1695.9101162281806	power2
1695.1225857864742	1696.5679372895652	power1
1697.0404751480467	1698.2678691359558	power2
1698.5591196389955	1699.9591813942955	power1
1699.4798260060177	1700.7326985935176	power2
1701.8030172993235	1703.3681230128236	power2
1702.5297094280575	1703.8918118102242	power1
1704.521151112491	1705.5083772494909	power2
1706.1752216905295	1707.5655483237294	power1
1706.8443424057969	1708.4782651015587	power2
1709.379557309772	1710.5585927149864	power1
